name,city,country,latitude,longitude
"Univerzita Karlova, Ústav pro Životní Prostředí",Prague,Czech Republic,50.0596288,14.4464593
The Core Institute,Novi,United States,42.48059,-83.4754913
CCS Haryana Agricultural University,Hisar,India,29.2396596,75.8174505
Sri Venkateswaraa College of Technology,Chennai,India,13.0836939,80.270186
Indiana University School of Medicine—West Lafayette,West Lafayette,United States,40.4258686,-86.9080655
National Center for Infectious Diseases,Atlanta,United States,33.7489924,-84.3902644
Yunnan Tumor Hospital,Kunming,China,25.0363006,102.7086139
Shenzhen Polytechnic University,Shenzhen,China,22.5445741,114.0545429
Gnosys Global Ltd.,Guildford,United Kingdom,51.2356068,-0.5732063
ECO-SENSUS Research and Communication Non-profit Ltd.,Szekszard,Hungary,46.3484884,18.701663
Jade Tiger Abalone,,Australia,,
Bogolyubov Institute for Theoretical Physics of the National Academy of Sciences of Ukraine,Kyiv,Ukraine,50.4500336,30.5241361
Japan Space Systems,Minato,Japan,35.6580089,139.7515137
Sarhad University of Science and Information Technology,Peshawar,Pakistan,34.0123846,71.5787458
SIU School of Medicine,Springfield,United States,39.7990175,-89.6439575
Edwards AFB,Lancaster,United States,40.0379958,-76.3056707
Colorado Salt Products,Denver,United States,39.7392364,-104.984862
IEEE,New York,United States,40.7127281,-74.0060152
The Manse,Antrim,United Kingdom,54.715139,-6.2192038
"Biovalda Health Technologies, Inc.",Ankara,Turkey,39.9207759,32.8540497
Bundesinstitut für Risikobewertung,Berlin,Germany,52.510885,13.3989367
Université de Versailles Saint-Quentin-en-Yvelines,Versailles,France,48.8035403,2.1266886
"Maharajas College, Ernakulam",Kochi,India,9.9679032,76.2444378
Nosov Magnitogorsk State Technical University,Magnitogorsk,Russian Federation,53.4256867,59.0507322
Nanjing Prochip Electronic Technology Company Ltd.,Nanjing,China,32.0438284,118.7788631
Technol. Access Ctr. Middle T.,Nashville,United States,36.1622767,-86.7742984
The Jikei University School of Medicine,Tokyo,Japan,35.6768601,139.7638947
Ambo University,Ambo,Ethiopia,8.982104,37.8554406
Sichuan University,Chengdu,China,30.6598628,104.0633717
CEPT University,Ahmedabad,India,23.0215374,72.5800568
TAEA,Ankara,Turkey,39.9207759,32.8540497
Institute of Geology and Geophysics Chinese Academy of Sciences,Beijing,China,40.190632,116.412144
Institute of Industrial Technology,Bhubaneswar,India,20.2602964,85.8394521
Max Planck Institute of Economics,Jena,Germany,50.9281717,11.5879359
YKK AP Inc.,Kurobe,Japan,36.8712828,137.4478857
FeetMe,Paris,France,48.8534951,2.3483915
Parkstr. 59,Koln,Germany,50.938361,6.959974
CompuCom Systems,Dallas,United States,32.7762719,-96.7968559
Westminster Business School,London,United Kingdom,51.4893335,-0.1440551
Chongqing Normal University,Chongqing,China,30.05518,107.8748712
MATS University,Raipur,India,21.2380912,81.6336993
Suzhou University of Science and Technology,Suzhou,China,31.311123,120.6212881
K. K. Wagh Institute of Engineering Education &amp; Research,Nashik,India,20.0112475,73.7902364
Laboratoire d'Annecy de Physique des Particules,Annecy,France,45.8992348,6.1288847
Yong in University,Yongin,South Korea,37.2405741,127.1785572
Waleo Electrical System,Creteil,France,48.7771486,2.4530731
Šmeral Brno a.s,Brno,Czech Republic,49.1922443,16.6113382
Institut Galien Paris-Saclay,Orsay,France,48.699184,2.187457
Joint School of Nanoscience and Nanoengineering,Greensboro,United States,36.0726355,-79.7919754
ICMR-National Institute of Traditional Medicine Belagavi (ICMR-NITM Belagavi),Belgaum,India,15.8572666,74.5069343
National Engineering Services Pakistan (Pvt.) Limited,Lahore,Pakistan,31.5656822,74.3141829
Vladimir Andrunachievici Institute of Mathematics and Computer Science,Vladimir,Moldova,48.1622211,28.2729717
"State University ""Kyiv Aviation Institute""",Kyiv,Ukraine,50.4500336,30.5241361
NIH Clinical Center (CC),Bethesda,United States,38.9846816,-77.0942447
SCIRE Foundation,Warsaw,Poland,52.2319581,21.0067249
Hôpital Saint-Louis,Paris,France,48.8534951,2.3483915
IDEAS Center SLCVA Healthcare System,Salt Lake City,United States,40.7596198,-111.886797
Russian Cosmic Corporation Energy,,Russian Federation,,
Integral University,Lucknow,India,26.8381,80.9346001
"Kazan Scientific Center, Russian Academy of Sciences",Kazan,Russian Federation,55.7823547,49.1242266
Deenbandhu Chhotu Ram University of Science and Technology,Sonipat,India,28.9953758,77.0233627
"Université de Neuchâtel, Le Centre d'Hydrogéologie et de Géothermie",Neuchatel,Switzerland,46.9895828,6.9292641
Serrano 115,Madrid,Spain,40.4167047,-3.7035825
High Resolution Cazorla Hospital,Jaen,Spain,37.9557275,-3.4920556
"Memorial University of Newfoundland, Grenfell Campus",Corner Brook,Canada,48.95317,-57.947388
Vijay Rural Engineering College,"Nizamabad, TS",India,18.6732693,78.0978477
Zurich University of the Arts,Zurich,Switzerland,47.3744489,8.5410422
R.D.C.S. Cockerill Sambre,Liege,Belgium,50.4708159,5.7735459
Inst. Astronomische/Physikalische,Munich,Germany,48.1371079,11.5753822
CAS-HKU Joint Laboratory New Materials,Hong Kong,Hong Kong,22.2793278,114.1628131
Yale-NUS College,Singapore City,Singapore,1.296168,103.8500437
Stepan Gzhytskyi National University of Veterinary Medicine and Biotechnologies of Lviv,Lviv,Ukraine,49.841952,24.0315921
Northridgc,,United States,,
HEVA HEOR,Lyon,France,45.7578137,4.8320114
Regional Office of WHO,Prague,Czech Republic,50.0596288,14.4464593
Zhejiang Key Laboratory of Ecological and Environmental Big Data,Hangzhou,China,30.2489634,120.2052342
Institute of Semiconductor Physics and Microelectronics,Tashkent,Uzbekistan,41.3123363,69.2787079
Lira District Local Government,Lira,Uganda,2.2456918,32.896244
Milwaukee Regional Med. Center,Milwaukee,United States,43.0386475,-87.9090751
Center for Science and Technology Development,Belgrade,Serbia,44.8178131,20.4568974
Green Bay Fish and Wildlife Conservation Office,New Franken,United States,44.5308273,-87.82593
Rezekne Academy of Tehnologies,Rezekne,Latvia,56.506281,27.3306623
Unit of Several Toxicological Routine and Research Labs,,,,
LVL Médical Groupe,Lyon,France,45.7578137,4.8320114
Institut des Sciences Analytiques,Villeurbanne,France,45.7733573,4.8868454
Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,39.2908816,-76.610759
University of Ha'il,Ha'il,Saudi Arabia,26.9920987,41.4892578
P.T. Sarvajanik College of Science,Surat,India,21.2094892,72.8317058
Hebei Collaborative Innovation Center of Modern Marine Chemical Technology,Tianjin,China,39.3032619,117.4163641
Cray Inc.,Seattle,United States,47.6038321,-122.330062
Perfect Hotel Concept,Prague,Czech Republic,50.0596288,14.4464593
MESA+ Instituut,Enschede,Netherlands,52.2209855,6.8940537
Forschungsanstalt Agroscope Changins-Wadenswil,Wadenswil,Switzerland,47.2278988,8.6701365
Moesgaard Museum,Hojbjerg,Denmark,56.1133853,10.206361
Istituto Zooprofilattico Sperimentale delle Venezie,Legnaro,Italy,45.345648,11.963935
HSSMI Ltd.,London,United Kingdom,51.4893335,-0.1440551
University of Fortaleza,Sao Joao del Rei,Brazil,-21.1335755,-44.2588086
618th Dental Company,Seoul,South Korea,37.5666791,126.9782914
Qiqihar University,Qiqihar,China,47.7363891,124.6567611
Fund for Scientific Research (FRS-FNRS),,Belgium,,
Natural Environment Research Council,Swindon,United Kingdom,51.5615327,-1.7854322
Instituto de Matemática Interdisciplinar (IMI),Madrid,Spain,40.4167047,-3.7035825
Oregon National Primate Research Center,Beaverton,United States,45.4871723,-122.80378
"Institute of Oceanography, National Taiwan University",Taipei,Taiwan,25.0375198,121.5636796
Department of Economics,New Brunswick,United States,40.4951365,-74.4439254
Cleveland Clinic Lerner College of Medicine of Case Western Reserve University,Cleveland,United States,41.4996574,-81.6936772
Pratt and Whitney - West Palm Beach,West Palm Beach,United States,26.715364,-80.0532942
Centre ties Massucs,Lyon,France,45.7578137,4.8320114
Institut fiziki vysokikh energii,Protvino,Russian Federation,54.8707703,37.2188629
Centro de Investigaciones del Hombre en el Desierto,Arica,Chile,-18.4785288,-70.3211394
"Zhejiang Geely Holding Group Co., Ltd.",Ningbo,China,29.8622194,121.6203873
"College of Business, Government and Law",Adelaide,Australia,-34.9281805,138.5999312
"Siberian Federal University, Institute of Engineering Physics and Radioelectronics",Krasnoyarsk,Russian Federation,56.0091173,92.872586
Texas A and M,Barcelona,United States,35.6206416,-94.4560487
Fraunhofer Institute for Silicon Technology ISIT,Itzehoe,Germany,53.919448,9.5172441
New York Power Authority,White Plains,United States,41.0339862,-73.7629097
Imam Khomeini Hospital,Tehran,Iran,35.6892523,51.3896004
Samara Museum for History and Regional Studies named after P.V. Alabin,Samara,Russian Federation,53.2194648,50.2039316
CALEF-ENEA,Santa Maria di Galeria,Italy,42.0222516,12.317265
ArcelorMittal,Luxembourg,Luxembourg,49.8158683,6.1296751
GEOMAR - Helmholtz-Zentrum für Ozeanforschung Kiel,Kiel,Germany,54.3227085,10.135555
Centro de Ciência Animal e Veterinária,Folhadela,Portugal,41.2808289,-7.7395854
Organic Chemistry Department,Moscow,Russian Federation,55.625578,37.6063916
Icelandic Heart Association,Kopavogur,Iceland,64.1113504,-21.9048106
African Field Epidemiology Network,Abuja,Nigeria,9.0643305,7.4892974
UK Catalysis Hub,Oxford,United Kingdom,51.7520131,-1.2578499
Michigan Bone and Mineral Clinic,Detroit,United States,42.3315509,-83.0466403
Seqirus,Melbourne,Australia,-37.8142454,144.9631732
"Interfacultair Centrum voor Lerarenopleiding, Onderwijsontwikkeling en Nascholing",Leiden,Netherlands,52.1594747,4.4908843
Indian Institute of Science Education and Research Bhopal,Bhopal,India,23.2584857,77.401989
Oak Ridge National Laboratory,Oak Ridge,United States,36.0103562,-84.2696449
Obafemi Awolowo University,Ife,Nigeria,7.482824,4.5604451
Open University of Cyprus,Nicosia,Cyprus,35.1746503,33.3638783
G.S.V.M Medical College,Kanpur,India,26.4609135,80.3217588
Bio Island Laboratory,Guangzhou,China,23.1301964,113.2592945
JHin University,Changchun,China,43.8844201,125.3180998
Forestry and Forest Products Research Institute,Tsukuba,Japan,36.0833265,140.077279
Institut d'Economia de Barcelona (IEB),Barcelona,Spain,41.3828939,2.1774322
Aberdeen Royal Infirmary,Aberdeen,United Kingdom,57.1482429,-2.0928095
Waseda Institute for Advanced Study,Tokyo,Japan,35.6768601,139.7638947
Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas,Chachapoyas,Peru,-6.3718272,-77.8093378
Société Française de l'Escarre,Saint-Saturnin,France,48.613152,3.9019931
USDA Forest Service Center for Bottomland Hardwoods Research,Stoneville,United States,36.4665269,-79.9069847
ArchaeoMontan Research Group,Dresden,Germany,51.0493286,13.7381437
New York Consortium for Evolutionary Primatology,New York,United States,40.7127281,-74.0060152
Gorlaeus Laboratory,Leiden,Netherlands,52.1594747,4.4908843
Technological and Educational Institute (TEI) of Lamia,Lamia,Greece,38.8993832,22.433582
Engineering Research Center of Solar Power and Refrigeration,Shanghai,China,31.2312707,121.4700152
Centro de Investigação Aplicada em Gestão,Porto,Portugal,41.1494512,-8.6107884
National University of Computer and Emerging Sciences Chiniot-Faisalabad,Chiniot,Pakistan,31.7309524,72.9834213
Štátne lesy TANAPu,Tatranska Lomnica,Slovakia,49.1645786,20.280602
Florida Museum of Natural History,Gainesville,United States,29.6519684,-82.3249846
Hangzhou Applied Acoustics Research Institute,Hangzhou,China,30.2489634,120.2052342
"Sterling Biomedical, Inc.",,United States,,
Escuela Técnica Superior de Ingenieros Industriales,Madrid,Spain,40.4167047,-3.7035825
Private General Medical Practice Maria Hussey,Mlynary,Poland,54.1876231,19.7229376
State University,Chisinau,Moldova,47.0245117,28.8322923
3M USA,Saint Paul,United States,44.9497487,-93.0931028
Mull House,,United Kingdom,,
Alberta Machine Intelligence Institute,Edmonton,Canada,53.5462055,-113.491241
Northern General Hospital,Sheffield,United Kingdom,53.3806626,-1.4702278
Guangdong Engineering Research Center for Monitoring Agricultural Information,Guangzhou,China,23.1301964,113.2592945
Conselho Nacional de Desenvolvimento Cientifico E Tecnologico Cnpq,Brasilia,Brazil,-10.3333333,-53.2
UKK Institute Finland,Tampere,Finland,61.4980214,23.7603118
Fraunhofer-Institut für Kognitive Systeme IKS,Munich,Germany,48.1371079,11.5753822
Geophysical Center of the Russian Academy of Sciences,Moscow,Russian Federation,55.625578,37.6063916
Tel.: +34-91-5622900,,Spain,,
Frazer-Nash Consultancy Limited,Bristol,United Kingdom,51.4538022,-2.5972985
Natural Resources Canada,Ottawa,Canada,45.4208777,-75.6901106
School of Chemical Engineering and Industrial Chemistry,Kensington,Australia,-33.9117191,151.2195058
Siemens Gamesa Renewable Energy,Zamudio,Spain,43.2827605,-2.8623645
Kaiser Permanente Center for Health Research,Portland,United States,45.5202471,-122.674194
"Laboratoire des Sciences et Techniques de l'Information, de la Communication et de la Connaissance (Lab-Sticc)",Brest,France,48.3905283,-4.4860088
Università di Napoli,,France,,
"Islamic Azad University, Sarvestan Branch",Sarvestan,Iran,29.2721889,53.22157
Equities Div. Credit S.F. Boston,London,United Kingdom,51.4893335,-0.1440551
Laboratory of Archaeosciences (LARC),Lisbon,Portugal,38.7077507,-9.1365919
Laboratoire de Spectrochimie Infrarouge et Raman (LASIR),Villeneuve-d'Ascq,France,50.6193174,3.1314002
European Space Agency - ESA,Paris,France,48.8534951,2.3483915
Shinshu University Hospital,Matsumoto,Japan,36.2382047,137.9687141
X-nano srl,Milano (MI),Italy,45.4641943,9.1896346
IUL Telematic University,Florence,Italy,43.7697955,11.2556404
National Metal and Materials Technology Center (MTEC),Patum Thani,Thailand,14.048667,100.5640405
Universitätsklinikum Schleswig-Holstein,Kiel,Germany,54.3227085,10.135555
China Special Equipment Inspection and Research Institute,Beijing,China,40.190632,116.412144
West Penn Allegheny Health System,Pittsburgh,United States,40.4416941,-79.9900861
Messiah University,Mechanicsburg,United States,40.2101972,-77.0047276
NanoAl LLC,Skokie,United States,42.0262972,-87.7521069
Hospital Clínico Universitario de Santiago,Santiago de Compostela,Spain,42.8804219,-8.5458608
Centre de Recherche sur l'Information Scientifique et Technique,Ben Aknoun,Algeria,36.7565214,3.0084296
University of South Carolina School of Medicine Greenville,Greenville,United States,34.851354,-82.3984882
Jacobs Technion-Cornell Institute,New York,United States,40.7127281,-74.0060152
"Faculty of Biology, Medicine and Health",Manchester,United Kingdom,53.4794892,-2.2451148
Blattfisch e.U.,Wels,Austria,48.1565472,14.0243752
Université Savoie Mont Blanc,Chambery,France,45.5662672,5.9203636
Louisiana Transportation Research Center,Baton Rouge,United States,30.4494155,-91.1869659
UJP PRAHA a.s.,Prague,Czech Republic,50.0596288,14.4464593
Joint International Research Laboratory of Global Change and Water Cycle,Nanjing,China,32.0438284,118.7788631
Institute of Propulsion Technology,Koln,Germany,50.938361,6.959974
Pia Fondazione Cardinale Giovanni Panico Hospital,Tricase,Italy,39.93042,18.355332
Pace University,New York,United States,40.7127281,-74.0060152
Privat,Salzburg,Austria,47.7981346,13.0464806
"Academia Sinica, Institute of History and Philology",Taipei,Taiwan,25.0375198,121.5636796
Akzo Nobel N.V.,Amsterdam,Netherlands,52.3730796,4.8924534
Sakarya University of Applied Sciences,Serdivan,Türkiye,40.7604062,30.3629614
Botswana International University of Science and Technology,Palapye,Botswana,-22.536888,27.123513
Demiroglu Bilim University,Istanbul,Turkey,41.006381,28.9758715
Centre Cardiologique du Nord St Denis,Saint-Denis,France,48.935773,2.3580232
Ospedale Veterinario I Portoni Rossi,Zola Predosa,Italy,44.489665,11.218309
National Computer Network Emergency Response Technical Team,Beijing,China,40.190632,116.412144
Bd. Directors Acta Metallurgica Inc.,,,,
Kozminski University,Warsaw,Poland,52.2319581,21.0067249
Yahoo Research Labs,Sunnyvale,United States,37.3688301,-122.036349
BAE Systems plc,Farnborough,United Kingdom,51.2918693,-0.7539836
Sanofi S.A.,Gentilly,France,48.8153656,2.3483549
School of Molecular and Cellular Biology,Urbana,United States,40.1117174,-88.207301
Tomsk State University of Control Systems and Radioelectronics,Tomsk,Russian Federation,58.6124279,82.0475315
Laboratoire Brestois de Me&amp;#x0301;canique et des Syste&amp;#x0300;mes,Brest,France,48.3905283,-4.4860088
Namur Institute for Complex Systems,Namur,Belgium,50.4665284,4.8661892
Sichuan Conservatory of Music,Chengdu,China,30.6598628,104.0633717
